country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Flanders,VlaamsBrabant,3022.0,,303,78,2020-04-09
BE,Brussels,Brussels,3163.0,,911,199,2020-04-09
BE,Flanders,WestVlaanderen,3276.0,,644,122,2020-04-09
BE,Wallonia,Hainaut,3311.0,,712,154,2020-04-09
BE,Wallonia,Liège,3431.0,,639,161,2020-04-09
BE,Flanders,OostVlaanderen,3618.0,,677,163,2020-04-09
BE,Flanders,Limburg,3669.0,,475,93,2020-04-09
BE,Flanders,Antwerpen,3821.0,,917,219,2020-04-09
BE,MISSING,MISSING,624.0,,,,2020-04-10
BE,Wallonia,BrabantWallon,800.0,,68,15,2020-04-10
BE,Wallonia,Luxembourg,902.0,,118,24,2020-04-10
BE,Wallonia,Namur,1056.0,,187,51,2020-04-10
BE,Flanders,VlaamsBrabant,3249.0,,298,73,2020-04-10
BE,Brussels,Brussels,3304.0,,902,197,2020-04-10
BE,Wallonia,Hainaut,3558.0,,741,146,2020-04-10
BE,Flanders,WestVlaanderen,3619.0,,641,116,2020-04-10
BE,Wallonia,Liège,3665.0,,629,156,2020-04-10
BE,Flanders,Limburg,3993.0,,481,101,2020-04-10
BE,Flanders,OostVlaanderen,4019.0,,691,167,2020-04-10
BE,Flanders,Antwerpen,4085.0,,907,216,2020-04-10
BE,MISSING,MISSING,642.0,,,,2020-04-11
BE,Wallonia,BrabantWallon,813.0,,67,15,2020-04-11
BE,Wallonia,Luxembourg,919.0,,112,21,2020-04-11
BE,Wallonia,Namur,1097.0,,188,50,2020-04-11
BE,Brussels,Brussels,3378.0,,899,198,2020-04-11
BE,Flanders,VlaamsBrabant,3441.0,,285,74,2020-04-11
BE,Wallonia,Hainaut,3617.0,,764,145,2020-04-11
BE,Wallonia,Liège,3803.0,,593,155,2020-04-11
BE,Flanders,WestVlaanderen,3816.0,,633,119,2020-04-11
BE,Flanders,Limburg,4086.0,,450,94,2020-04-11
BE,Flanders,OostVlaanderen,4113.0,,652,172,2020-04-11
BE,Flanders,Antwerpen,4178.0,,895,208,2020-04-11
BE,Flanders,,,8,,,2020-04-11
BE,MISSING,MISSING,660.0,,,,2020-04-12
BE,Wallonia,BrabantWallon,818.0,,71,15,2020-04-12
BE,Wallonia,Luxembourg,924.0,,107,20,2020-04-12
BE,Wallonia,Namur,1121.0,,184,50,2020-04-12
BE,Brussels,Brussels,3438.0,,920,198,2020-04-12
BE,Flanders,VlaamsBrabant,3501.0,,293,75,2020-04-12
BE,Wallonia,Hainaut,3661.0,,748,140,2020-04-12
BE,Flanders,WestVlaanderen,3867.0,,631,113,2020-04-12
BE,Wallonia,Liège,3879.0,,587,155,2020-04-12
BE,Flanders,Limburg,4139.0,,451,96,2020-04-12
BE,Flanders,OostVlaanderen,4155.0,,673,179,2020-04-12
BE,Flanders,Antwerpen,4264.0,,877,212,2020-04-12
BE,MISSING,MISSING,669.0,,,,2020-04-13
BE,Wallonia,BrabantWallon,824.0,,70,15,2020-04-13
BE,Wallonia,Luxembourg,928.0,,109,20,2020-04-13
BE,Wallonia,Namur,1140.0,,190,48,2020-04-13
BE,Brussels,Brussels,3511.0,,908,189,2020-04-13
BE,Flanders,VlaamsBrabant,3587.0,,295,70,2020-04-13
BE,Wallonia,Hainaut,3716.0,,758,137,2020-04-13
BE,Flanders,WestVlaanderen,3920.0,,656,123,2020-04-13
BE,Wallonia,Liège,3942.0,,582,153,2020-04-13
BE,Flanders,Limburg,4179.0,,450,95,2020-04-13
BE,Flanders,OostVlaanderen,4219.0,,680,164,2020-04-13
BE,Flanders,Antwerpen,4329.0,,856,212,2020-04-13
BE,MISSING,MISSING,768.0,,,,2020-04-14
BE,Wallonia,BrabantWallon,887.0,,70,14,2020-04-14
BE,Wallonia,Luxembourg,986.0,,112,22,2020-04-14
BE,Wallonia,Namur,1200.0,,191,48,2020-04-14
BE,Flanders,VlaamsBrabant,3682.0,,298,69,2020-04-14
BE,Brussels,Brussels,3693.0,,897,187,2020-04-14
BE,Wallonia,Hainaut,3898.0,,763,134,2020-04-14
BE,Flanders,WestVlaanderen,4060.0,,654,123,2020-04-14
BE,Wallonia,Liège,4154.0,,575,150,2020-04-14
BE,Flanders,OostVlaanderen,4357.0,,666,152,2020-04-14
BE,Flanders,Limburg,4367.0,,463,98,2020-04-14
BE,Flanders,Antwerpen,4472.0,,843,207,2020-04-14
BE,MISSING,MISSING,820.0,,,,2020-04-15
BE,Wallonia,BrabantWallon,925.0,,67,12,2020-04-15
BE,Wallonia,Luxembourg,1024.0,,101,21,2020-04-15
BE,Wallonia,Namur,1320.0,,189,49,2020-04-15
BE,Flanders,VlaamsBrabant,3792.0,,287,66,2020-04-15
BE,Brussels,Brussels,3831.0,,857,174,2020-04-15
BE,Wallonia,Hainaut,4043.0,,730,137,2020-04-15
BE,Flanders,WestVlaanderen,4173.0,,656,123,2020-04-15
BE,Flanders,Limburg,4463.0,,439,93,2020-04-15
BE,Flanders,OostVlaanderen,4514.0,,650,155,2020-04-15
BE,Wallonia,Liège,4605.0,,552,147,2020-04-15
BE,Flanders,Antwerpen,4647.0,,803,205,2020-04-15
BE,Flanders,,,10,,,2020-04-15
BE,MISSING,MISSING,854.0,,,,2020-04-16
BE,Wallonia,BrabantWallon,967.0,,65,14,2020-04-16
BE,Wallonia,Luxembourg,1126.0,,99,20,2020-04-16
BE,Wallonia,Namur,1378.0,,193,46,2020-04-16
BE,Flanders,VlaamsBrabant,3920.0,,272,60,2020-04-16
BE,Brussels,Brussels,4022.0,,822,172,2020-04-16
BE,Wallonia,Hainaut,4265.0,,714,135,2020-04-16
BE,Flanders,WestVlaanderen,4356.0,,618,114,2020-04-16
BE,Flanders,Limburg,4589.0,,411,91,2020-04-16
BE,Wallonia,Liège,4742.0,,519,142,2020-04-16
BE,Flanders,OostVlaanderen,4754.0,,651,156,2020-04-16
BE,Flanders,Antwerpen,4858.0,,817,200,2020-04-16
BE,Flanders,,,11,,,2020-04-16
BE,MISSING,MISSING,885.0,,,,2020-04-17
BE,Wallonia,BrabantWallon,1001.0,,57,14,2020-04-17
BE,Wallonia,Luxembourg,1149.0,,96,22,2020-04-17
BE,Wallonia,Namur,1421.0,,182,42,2020-04-17
BE,Flanders,VlaamsBrabant,4036.0,,263,59,2020-04-17
BE,Brussels,Brussels,4214.0,,824,174,2020-04-17
BE,Wallonia,Hainaut,4439.0,,734,128,2020-04-17
BE,Flanders,WestVlaanderen,4507.0,,610,116,2020-04-17
BE,Flanders,Limburg,4723.0,,392,92,2020-04-17
BE,Flanders,OostVlaanderen,4925.0,,625,144,2020-04-17
BE,Wallonia,Liège,4957.0,,501,135,2020-04-17
BE,Flanders,Antwerpen,4968.0,,804,193,2020-04-17
BE,MISSING,MISSING,895.0,,,,2020-04-18
BE,Wallonia,BrabantWallon,1031.0,,51,11,2020-04-18
BE,Wallonia,Luxembourg,1155.0,,92,21,2020-04-18
BE,Wallonia,Namur,1443.0,,173,43,2020-04-18
BE,Flanders,VlaamsBrabant,4068.0,,244,58,2020-04-18
BE,Brussels,Brussels,4261.0,,810,175,2020-04-18
BE,Flanders,WestVlaanderen,4563.0,,584,113,2020-04-18
BE,Wallonia,Hainaut,4660.0,,701,126,2020-04-18
BE,Flanders,Limburg,4772.0,,381,88,2020-04-18
BE,Flanders,OostVlaanderen,4966.0,,587,130,2020-04-18
BE,Flanders,Antwerpen,5031.0,,776,188,2020-04-18
BE,Wallonia,Liège,5102.0,,490,128,2020-04-18
BE,MISSING,MISSING,902.0,,,,2020-04-19
BE,Wallonia,BrabantWallon,1048.0,,51,12,2020-04-19
BE,Wallonia,Luxembourg,1163.0,,94,22,2020-04-19
BE,Wallonia,Namur,1502.0,,180,41,2020-04-19
BE,Flanders,VlaamsBrabant,4091.0,,255,57,2020-04-19
BE,Brussels,Brussels,4297.0,,798,175,2020-04-19
BE,Flanders,WestVlaanderen,4596.0,,586,108,2020-04-19
BE,Wallonia,Hainaut,4722.0,,695,121,2020-04-19
BE,Flanders,Limburg,4801.0,,381,86,2020-04-19
BE,Flanders,OostVlaanderen,4991.0,,603,137,2020-04-19
BE,Flanders,Antwerpen,5082.0,,793,184,2020-04-19
BE,Wallonia,Liège,5195.0,,504,128,2020-04-19
BE,Flanders,,,12,,,2020-04-19
BE,MISSING,MISSING,937.0,,,,2020-04-20
BE,Wallonia,BrabantWallon,1096.0,,50,12,2020-04-20
BE,Wallonia,Luxembourg,1174.0,,93,23,2020-04-20
BE,Wallonia,Namur,1580.0,,195,43,2020-04-20
BE,Flanders,VlaamsBrabant,4148.0,,248,56,2020-04-20
BE,Brussels,Brussels,4448.0,,802,183,2020-04-20
BE,Flanders,WestVlaanderen,4728.0,,603,110,2020-04-20
BE,Wallonia,Hainaut,4892.0,,721,121,2020-04-20
BE,Flanders,Limburg,4930.0,,376,84,2020-04-20
BE,Flanders,OostVlaanderen,5108.0,,617,143,2020-04-20
BE,Flanders,Antwerpen,5249.0,,789,176,2020-04-20
BE,Wallonia,Liège,5376.0,,502,128,2020-04-20
BE,Flanders,,,13,,,2020-04-20
BE,MISSING,MISSING,960.0,,,,2020-04-21
BE,Wallonia,BrabantWallon,1128.0,,47,13,2020-04-21
BE,Wallonia,Luxembourg,1199.0,,91,19,2020-04-21
BE,Wallonia,Namur,1633.0,,184,39,2020-04-21
BE,Flanders,VlaamsBrabant,4253.0,,242,56,2020-04-21
BE,Brussels,Brussels,4562.0,,747,168,2020-04-21
BE,Flanders,WestVlaanderen,4878.0,,574,105,2020-04-21
BE,Flanders,Limburg,5007.0,,360,77,2020-04-21
BE,Flanders,OostVlaanderen,5189.0,,597,136,2020-04-21
BE,Wallonia,Hainaut,5199.0,,693,116,2020-04-21
BE,Flanders,Antwerpen,5433.0,,747,170,2020-04-21
BE,Wallonia,Liège,5495.0,,483,121,2020-04-21
BE,MISSING,MISSING,973.0,,,,2020-04-22
BE,Wallonia,BrabantWallon,1180.0,,39,12,2020-04-22
BE,Wallonia,Luxembourg,1214.0,,83,18,2020-04-22
BE,Wallonia,Namur,1664.0,,181,42,2020-04-22
BE,Flanders,VlaamsBrabant,4358.0,,220,51,2020-04-22
BE,Brussels,Brussels,4626.0,,723,170,2020-04-22
BE,Flanders,WestVlaanderen,4957.0,,554,91,2020-04-22
BE,Flanders,Limburg,5063.0,,341,79,2020-04-22
BE,Flanders,OostVlaanderen,5266.0,,542,135,2020-04-22
BE,Wallonia,Hainaut,5299.0,,676,113,2020-04-22
BE,Flanders,Antwerpen,5535.0,,702,164,2020-04-22
BE,Wallonia,Liège,5578.0,,466,118,2020-04-22
BE,MISSING,MISSING,985.0,,,,2020-04-23
BE,Wallonia,BrabantWallon,1196.0,,35,12,2020-04-23
BE,Wallonia,Luxembourg,1230.0,,80,17,2020-04-23
BE,Wallonia,Namur,1690.0,,168,43,2020-04-23
BE,Flanders,VlaamsBrabant,4419.0,,210,49,2020-04-23
BE,Brussels,Brussels,4717.0,,716,165,2020-04-23
BE,Flanders,WestVlaanderen,5058.0,,535,91,2020-04-23
BE,Flanders,Limburg,5127.0,,318,74,2020-04-23
BE,Flanders,OostVlaanderen,5346.0,,522,132,2020-04-23
BE,Wallonia,Hainaut,5462.0,,653,115,2020-04-23
BE,Flanders,Antwerpen,5667.0,,681,163,2020-04-23
BE,Wallonia,Liège,5792.0,,435,109,2020-04-23
BE,MISSING,MISSING,1001.0,,,,2020-04-24
BE,Wallonia,BrabantWallon,1210.0,,35,11,2020-04-24
BE,Wallonia,Luxembourg,1237.0,,74,16,2020-04-24
BE,Wallonia,Namur,1751.0,,152,37,2020-04-24
BE,Flanders,VlaamsBrabant,4524.0,,206,52,2020-04-24
BE,Brussels,Brussels,4881.0,,706,165,2020-04-24
BE,Flanders,WestVlaanderen,5113.0,,510,88,2020-04-24
BE,Flanders,Limburg,5203.0,,315,76,2020-04-24
BE,Flanders,OostVlaanderen,5430.0,,481,130,2020-04-24
BE,Wallonia,Hainaut,5534.0,,648,103,2020-04-24
BE,Flanders,Antwerpen,5751.0,,650,154,2020-04-24
BE,Wallonia,Liège,5865.0,,418,102,2020-04-24
BE,MISSING,MISSING,1006.0,,,,2020-04-25
BE,Wallonia,Luxembourg,1241.0,,69,13,2020-04-25
BE,Wallonia,BrabantWallon,1246.0,,37,10,2020-04-25
BE,Wallonia,Namur,1793.0,,142,35,2020-04-25
BE,Flanders,VlaamsBrabant,4544.0,,200,50,2020-04-25
BE,Brussels,Brussels,4913.0,,667,158,2020-04-25
BE,Flanders,WestVlaanderen,5131.0,,480,86,2020-04-25
BE,Flanders,Limburg,5223.0,,311,76,2020-04-25
BE,Flanders,OostVlaanderen,5470.0,,463,124,2020-04-25
BE,Wallonia,Hainaut,5577.0,,583,94,2020-04-25
BE,Flanders,Antwerpen,5789.0,,621,154,2020-04-25
BE,Wallonia,Liège,5955.0,,384,101,2020-04-25
BE,Flanders,,,14,,,2020-04-25
BE,MISSING,MISSING,1009.0,,,,2020-04-26
BE,Wallonia,Luxembourg,1243.0,,70,15,2020-04-26
BE,Wallonia,BrabantWallon,1252.0,,38,11,2020-04-26
BE,Wallonia,Namur,1804.0,,144,32,2020-04-26
BE,Flanders,VlaamsBrabant,4562.0,,198,48,2020-04-26
BE,Brussels,Brussels,4926.0,,671,156,2020-04-26
BE,Flanders,WestVlaanderen,5149.0,,483,83,2020-04-26
BE,Flanders,Limburg,5246.0,,308,79,2020-04-26
BE,Flanders,OostVlaanderen,5483.0,,462,121,2020-04-26
BE,Wallonia,Hainaut,5615.0,,593,98,2020-04-26
BE,Flanders,Antwerpen,5828.0,,607,157,2020-04-26
BE,Wallonia,Liège,5976.0,,394,103,2020-04-26
BE,Flanders,,,15,,,2020-04-26
BE,MISSING,MISSING,1020.0,,,,2020-04-27
BE,Wallonia,Luxembourg,1255.0,,72,14,2020-04-27
BE,Wallonia,BrabantWallon,1265.0,,38,13,2020-04-27
BE,Wallonia,Namur,1849.0,,144,31,2020-04-27
BE,Flanders,VlaamsBrabant,4635.0,,189,40,2020-04-27
BE,Brussels,Brussels,5014.0,,679,157,2020-04-27
BE,Flanders,WestVlaanderen,5220.0,,474,84,2020-04-27
BE,Flanders,Limburg,5305.0,,312,79,2020-04-27
BE,Flanders,OostVlaanderen,5578.0,,466,125,2020-04-27
BE,Wallonia,Hainaut,5705.0,,599,92,2020-04-27
BE,Flanders,Antwerpen,5980.0,,606,145,2020-04-27
BE,Wallonia,Liège,6022.0,,397,96,2020-04-27
BE,MISSING,MISSING,1035.0,,,,2020-04-28
BE,Wallonia,Luxembourg,1260.0,,64,12,2020-04-28
BE,Wallonia,BrabantWallon,1274.0,,36,12,2020-04-28
BE,Wallonia,Namur,1879.0,,134,27,2020-04-28
BE,Flanders,VlaamsBrabant,4690.0,,176,35,2020-04-28
BE,Brussels,Brussels,5055.0,,651,147,2020-04-28
BE,Flanders,WestVlaanderen,5275.0,,443,78,2020-04-28
BE,Flanders,Limburg,5349.0,,295,72,2020-04-28
BE,Flanders,OostVlaanderen,5663.0,,424,111,2020-04-28
BE,Wallonia,Hainaut,5753.0,,543,83,2020-04-28
BE,Wallonia,Liège,6080.0,,364,85,2020-04-28
BE,Flanders,Antwerpen,6104.0,,603,135,2020-04-28
BE,MISSING,MISSING,1042.0,,,,2020-04-29
BE,Wallonia,Luxembourg,1270.0,,67,11,2020-04-29
BE,Wallonia,BrabantWallon,1282.0,,37,12,2020-04-29
BE,Wallonia,Namur,1914.0,,130,25,2020-04-29
BE,Flanders,VlaamsBrabant,4720.0,,170,30,2020-04-29
BE,Brussels,Brussels,5122.0,,648,143,2020-04-29
BE,Flanders,WestVlaanderen,5330.0,,431,80,2020-04-29
BE,Flanders,Limburg,5408.0,,287,67,2020-04-29
BE,Flanders,OostVlaanderen,5714.0,,401,106,2020-04-29
BE,Wallonia,Hainaut,5789.0,,529,80,2020-04-29
BE,Wallonia,Liège,6123.0,,324,81,2020-04-29
BE,Flanders,Antwerpen,6225.0,,585,134,2020-04-29
BE,MISSING,MISSING,1065.0,,,,2020-04-30
BE,Wallonia,Luxembourg,1272.0,,62,11,2020-04-30
BE,Wallonia,BrabantWallon,1287.0,,35,11,2020-04-30
BE,Wallonia,Namur,1935.0,,128,26,2020-04-30
BE,Flanders,VlaamsBrabant,4759.0,,153,30,2020-04-30
BE,Brussels,Brussels,5184.0,,615,140,2020-04-30
BE,Flanders,WestVlaanderen,5385.0,,397,80,2020-04-30
BE,Flanders,Limburg,5454.0,,272,59,2020-04-30
BE,Flanders,OostVlaanderen,5762.0,,369,101,2020-04-30
BE,Wallonia,Hainaut,5855.0,,509,84,2020-04-30
BE,Wallonia,Liège,6169.0,,302,79,2020-04-30
BE,Flanders,Antwerpen,6398.0,,544,128,2020-04-30
BE,MISSING,MISSING,1070.0,,,,2020-05-01
BE,Wallonia,Luxembourg,1281.0,,54,11,2020-05-01
BE,Wallonia,BrabantWallon,1288.0,,35,11,2020-05-01
BE,Wallonia,Namur,1943.0,,115,26,2020-05-01
BE,Flanders,VlaamsBrabant,4779.0,,136,30,2020-05-01
BE,Brussels,Brussels,5195.0,,574,129,2020-05-01
BE,Flanders,WestVlaanderen,5410.0,,370,74,2020-05-01
BE,Flanders,Limburg,5478.0,,255,57,2020-05-01
BE,Flanders,OostVlaanderen,5782.0,,344,94,2020-05-01
BE,Wallonia,Hainaut,5871.0,,429,68,2020-05-01
BE,Wallonia,Liège,6196.0,,273,66,2020-05-01
BE,Flanders,Antwerpen,6469.0,,524,124,2020-05-01
BE,MISSING,MISSING,1075.0,,,,2020-05-02
BE,Wallonia,Luxembourg,1285.0,,55,11,2020-05-02
BE,Wallonia,BrabantWallon,1296.0,,34,10,2020-05-02
BE,Wallonia,Namur,1956.0,,115,24,2020-05-02
BE,Flanders,VlaamsBrabant,4814.0,,139,28,2020-05-02
BE,Brussels,Brussels,5213.0,,558,124,2020-05-02
BE,Flanders,WestVlaanderen,5441.0,,352,72,2020-05-02
BE,Flanders,Limburg,5505.0,,252,61,2020-05-02
BE,Flanders,OostVlaanderen,5807.0,,349,86,2020-05-02
BE,Wallonia,Hainaut,5918.0,,425,73,2020-05-02
BE,Wallonia,Liège,6215.0,,276,69,2020-05-02
BE,Flanders,Antwerpen,6523.0,,525,126,2020-05-02
BE,MISSING,MISSING,1080.0,,,,2020-05-03
BE,Wallonia,BrabantWallon,1301.0,,32,10,2020-05-03
BE,Wallonia,Namur,1970.0,,113,24,2020-05-03
BE,Flanders,VlaamsBrabant,4827.0,,140,28,2020-05-03
BE,Brussels,Brussels,5228.0,,540,120,2020-05-03
BE,Flanders,WestVlaanderen,5456.0,,351,68,2020-05-03
BE,Flanders,Limburg,5512.0,,253,57,2020-05-03
BE,Flanders,OostVlaanderen,5816.0,,333,79,2020-05-03
BE,Wallonia,Hainaut,5926.0,,428,74,2020-05-03
BE,Wallonia,Liège,6225.0,,269,65,2020-05-03
BE,Flanders,Antwerpen,6562.0,,530,119,2020-05-03
BE,Wallonia,Luxembourg,,,55,11,2020-05-03
BE,MISSING,MISSING,1090.0,,,,2020-05-04
BE,Wallonia,Luxembourg,1292.0,,51,11,2020-05-04
BE,Wallonia,BrabantWallon,1309.0,,39,11,2020-05-04
BE,Wallonia,Namur,2006.0,,121,23,2020-05-04
BE,Flanders,VlaamsBrabant,4876.0,,141,28,2020-05-04
BE,Brussels,Brussels,5289.0,,542,121,2020-05-04
BE,Flanders,Limburg,5555.0,,260,57,2020-05-04
BE,Flanders,WestVlaanderen,5590.0,,353,70,2020-05-04
BE,Flanders,OostVlaanderen,5876.0,,346,74,2020-05-04
BE,Wallonia,Hainaut,5970.0,,431,70,2020-05-04
BE,Wallonia,Liège,6275.0,,262,63,2020-05-04
BE,Flanders,Antwerpen,6730.0,,534,118,2020-05-04
BE,MISSING,MISSING,1095.0,,,,2020-05-05
BE,Wallonia,Luxembourg,1297.0,,49,7,2020-05-05
BE,Wallonia,BrabantWallon,1320.0,,29,9,2020-05-05
BE,Wallonia,Namur,2041.0,,109,20,2020-05-05
BE,Flanders,VlaamsBrabant,4913.0,,132,27,2020-05-05
BE,Brussels,Brussels,5351.0,,502,109,2020-05-05
BE,Flanders,Limburg,5591.0,,251,53,2020-05-05
BE,Flanders,WestVlaanderen,5661.0,,339,64,2020-05-05
BE,Flanders,OostVlaanderen,5937.0,,320,73,2020-05-05
BE,Wallonia,Hainaut,6019.0,,389,60,2020-05-05
BE,Wallonia,Liège,6310.0,,229,59,2020-05-05
BE,Flanders,Antwerpen,6869.0,,519,101,2020-05-05
BE,Flanders,,,17,,,2020-05-05
BE,MISSING,MISSING,1114.0,,,,2020-05-06
BE,Wallonia,Luxembourg,1305.0,,45,7,2020-05-06
BE,Wallonia,BrabantWallon,1333.0,,27,7,2020-05-06
BE,Wallonia,Namur,2062.0,,104,20,2020-05-06
BE,Flanders,VlaamsBrabant,4956.0,,115,24,2020-05-06
BE,Brussels,Brussels,5399.0,,486,102,2020-05-06
BE,Flanders,Limburg,5634.0,,226,53,2020-05-06
BE,Flanders,WestVlaanderen,5710.0,,304,56,2020-05-06
BE,Flanders,OostVlaanderen,5994.0,,293,68,2020-05-06
BE,Wallonia,Hainaut,6082.0,,366,54,2020-05-06
BE,Wallonia,Liège,6345.0,,201,53,2020-05-06
BE,Flanders,Antwerpen,7022.0,,532,98,2020-05-06
BE,MISSING,MISSING,1122.0,,,,2020-05-07
BE,Wallonia,Luxembourg,1313.0,,44,5,2020-05-07
BE,Wallonia,BrabantWallon,1342.0,,27,6,2020-05-07
BE,Wallonia,Namur,2094.0,,101,19,2020-05-07
BE,Flanders,VlaamsBrabant,4975.0,,109,24,2020-05-07
BE,Brussels,Brussels,5442.0,,452,94,2020-05-07
BE,Flanders,Limburg,5673.0,,218,50,2020-05-07
BE,Flanders,WestVlaanderen,5779.0,,287,54,2020-05-07
BE,Flanders,OostVlaanderen,6029.0,,263,60,2020-05-07
BE,Wallonia,Hainaut,6118.0,,344,50,2020-05-07
BE,Wallonia,Liège,6395.0,,190,54,2020-05-07
BE,Flanders,Antwerpen,7116.0,,520,92,2020-05-07
BE,MISSING,MISSING,1164.0,,,,2020-05-08
BE,Wallonia,Luxembourg,1326.0,,39,6,2020-05-08
BE,Wallonia,BrabantWallon,1355.0,,23,7,2020-05-08
BE,Wallonia,Namur,2127.0,,94,18,2020-05-08
BE,Flanders,VlaamsBrabant,5005.0,,104,26,2020-05-08
BE,Brussels,Brussels,5475.0,,436,92,2020-05-08
BE,Flanders,Limburg,5723.0,,201,48,2020-05-08
BE,Flanders,WestVlaanderen,5842.0,,267,55,2020-05-08
BE,Flanders,OostVlaanderen,6074.0,,245,60,2020-05-08
BE,Wallonia,Hainaut,6181.0,,329,50,2020-05-08
BE,Wallonia,Liège,6432.0,,184,52,2020-05-08
BE,Flanders,Antwerpen,7177.0,,459,88,2020-05-08
BE,MISSING,MISSING,1169.0,,,,2020-05-09
BE,Wallonia,Luxembourg,1330.0,,36,6,2020-05-09
BE,Wallonia,BrabantWallon,1362.0,,23,7,2020-05-09
BE,Wallonia,Namur,2138.0,,94,19,2020-05-09
BE,Flanders,VlaamsBrabant,5016.0,,99,25,2020-05-09
BE,Brussels,Brussels,5503.0,,433,94,2020-05-09
BE,Flanders,Limburg,5738.0,,176,42,2020-05-09
BE,Flanders,WestVlaanderen,5869.0,,249,52,2020-05-09
BE,Flanders,OostVlaanderen,6096.0,,236,52,2020-05-09
BE,Wallonia,Hainaut,6209.0,,298,47,2020-05-09
BE,Wallonia,Liège,6473.0,,171,46,2020-05-09
BE,Flanders,Antwerpen,7218.0,,407,85,2020-05-09
BE,MISSING,MISSING,1174.0,,,,2020-05-10
BE,Wallonia,BrabantWallon,1368.0,,25,7,2020-05-10
BE,Wallonia,Namur,2141.0,,95,19,2020-05-10
BE,Flanders,VlaamsBrabant,5023.0,,100,23,2020-05-10
BE,Brussels,Brussels,5515.0,,429,91,2020-05-10
BE,Flanders,Limburg,5747.0,,172,43,2020-05-10
BE,Flanders,WestVlaanderen,5879.0,,251,51,2020-05-10
BE,Flanders,OostVlaanderen,6099.0,,238,52,2020-05-10
BE,Wallonia,Hainaut,6219.0,,300,50,2020-05-10
BE,Wallonia,Liège,6498.0,,169,50,2020-05-10
BE,Flanders,Antwerpen,7246.0,,409,86,2020-05-10
BE,Wallonia,Luxembourg,,,34,5,2020-05-10
BE,MISSING,MISSING,1191.0,,,,2020-05-11
BE,Wallonia,Luxembourg,1337.0,,34,5,2020-05-11
BE,Wallonia,BrabantWallon,1376.0,,26,7,2020-05-11
BE,Wallonia,Namur,2168.0,,94,19,2020-05-11
BE,Flanders,VlaamsBrabant,5057.0,,97,21,2020-05-11
BE,Brussels,Brussels,5546.0,,416,89,2020-05-11
BE,Flanders,Limburg,5801.0,,176,41,2020-05-11
BE,Flanders,WestVlaanderen,5976.0,,256,49,2020-05-11
BE,Flanders,OostVlaanderen,6152.0,,225,50,2020-05-11
BE,Wallonia,Hainaut,6259.0,,307,47,2020-05-11
BE,Wallonia,Liège,6521.0,,181,49,2020-05-11
BE,Flanders,Antwerpen,7331.0,,418,88,2020-05-11
BE,MISSING,MISSING,1195.0,,,,2020-05-12
BE,Wallonia,Luxembourg,1343.0,,34,4,2020-05-12
BE,Wallonia,BrabantWallon,1379.0,,25,7,2020-05-12
BE,Wallonia,Namur,2186.0,,90,16,2020-05-12
BE,Flanders,VlaamsBrabant,5084.0,,88,20,2020-05-12
BE,Brussels,Brussels,5577.0,,373,83,2020-05-12
BE,Flanders,Limburg,5830.0,,164,36,2020-05-12
BE,Flanders,WestVlaanderen,6042.0,,246,45,2020-05-12
BE,Flanders,OostVlaanderen,6189.0,,211,50,2020-05-12
BE,Wallonia,Hainaut,6313.0,,281,44,2020-05-12
BE,Wallonia,Liège,6553.0,,173,41,2020-05-12
BE,Flanders,Antwerpen,7419.0,,400,81,2020-05-12
BE,MISSING,MISSING,1209.0,,,,2020-05-13
BE,Wallonia,Luxembourg,1348.0,,34,4,2020-05-13
BE,Wallonia,BrabantWallon,1387.0,,17,6,2020-05-13
BE,Wallonia,Namur,2206.0,,81,14,2020-05-13
BE,Flanders,VlaamsBrabant,5109.0,,71,18,2020-05-13
BE,Brussels,Brussels,5610.0,,360,78,2020-05-13
BE,Flanders,Limburg,5861.0,,146,35,2020-05-13
BE,Flanders,WestVlaanderen,6098.0,,245,46,2020-05-13
BE,Flanders,OostVlaanderen,6208.0,,204,48,2020-05-13
BE,Wallonia,Hainaut,6345.0,,265,40,2020-05-13
BE,Wallonia,Liège,6575.0,,162,41,2020-05-13
BE,Flanders,Antwerpen,7475.0,,381,77,2020-05-13
BE,MISSING,MISSING,1218.0,,,,2020-05-14
BE,Wallonia,Luxembourg,1352.0,,34,3,2020-05-14
BE,Wallonia,BrabantWallon,1396.0,,17,4,2020-05-14
BE,Wallonia,Namur,2217.0,,86,15,2020-05-14
BE,Flanders,VlaamsBrabant,5125.0,,69,18,2020-05-14
BE,Brussels,Brussels,5651.0,,330,71,2020-05-14
BE,Flanders,Limburg,5886.0,,134,30,2020-05-14
BE,Flanders,WestVlaanderen,6151.0,,244,44,2020-05-14
BE,Flanders,OostVlaanderen,6236.0,,184,47,2020-05-14
BE,Wallonia,Hainaut,6379.0,,252,41,2020-05-14
BE,Wallonia,Liège,6602.0,,158,39,2020-05-14
BE,Flanders,Antwerpen,7523.0,,354,68,2020-05-14
BE,Flanders,,,18,,,2020-05-14
BE,MISSING,MISSING,1237.0,,,,2020-05-15
BE,Wallonia,Luxembourg,1355.0,,31,3,2020-05-15
BE,Wallonia,BrabantWallon,1401.0,,17,4,2020-05-15
BE,Wallonia,Namur,2226.0,,82,16,2020-05-15
BE,Flanders,VlaamsBrabant,5137.0,,74,17,2020-05-15
